"customerID","tenure","monthly_charges","Contract","churn","total_charges"
"2176-LVPNX",71,89.85,Two year,No,6293.45
"9415-ZNBSX",70,89.0,Two year,No,6293.2
"7740-BTPUX",55,113.6,Two year,No,6292.7
"0730-BGQGF",71,90.3,Two year,No,6287.3
"9494-BDNNC",66,95.3,One year,No,6273.4
"0363-SVHYR",71,86.85,Two year,No,6263.8
"9912-OMZDS",59,106.15,One year,No,6256.2
"5997-OPVFA",72,89.05,Two year,No,6254.45
"4159-NAAIX",63,97.45,Two year,No,6253.0
"0103-CSITQ",57,109.4,One year,No,6252.7
"4937-QPZPO",61,99.9,One year,No,6241.35
"3508-VLHCZ",71,90.55,Two year,No,6239.05
"6122-LJADA",70,90.15,Two year,No,6237.05
"3170-GWYKC",60,104.95,Month-to-month,No,6236.75
"5980-BDHPY",72,87.1,Two year,No,6230.1
"6631-HMANX",72,85.45,Two year,No,6227.5
"1448-CYWKC",58,105.2,One year,No,6225.4
"0744-BIKKF",72,86.65,Two year,No,6224.8
"6885-PKOAM",71,85.75,Two year,No,6223.8
"9776-OJUZI",65,95.45,Month-to-month,No,6223.3
"3134-DSHVC",63,98.0,Two year,No,6218.45
"3649-JPUGY",72,88.6,Two year,No,6201.95
"2885-HIJDH",69,86.9,Two year,No,6194.1
"6369-MCAKO",68,89.05,Two year,No,6185.8
"8398-TBIYD",72,84.7,Two year,No,6185.15
"7472-EQOAV",71,86.7,One year,No,6179.35
"5298-GSTLM",60,101.4,One year,No,6176.6
"6339-TBELP",71,86.4,Two year,No,6172.0
"9974-JFBHQ",64,99.15,Month-to-month,No,6171.2
"4553-DVPZG",62,101.35,Month-to-month,No,6164.7
"8690-ZVLCL",68,88.0,Two year,No,6161.9
"0330-BGYZE",60,102.5,One year,No,6157.6
"9453-PATOS",72,85.1,Two year,No,6155.4
"7188-CBBBA",65,95.5,One year,No,6153.85
"1298-PHBTI",71,84.8,Two year,No,6152.4
"3758-CKOQL",59,107.0,One year,No,6152.3
"9339-FIIJL",72,85.95,Two year,No,6151.9
"2088-IEBAU",68,88.15,Two year,No,6148.45
"1131-SUEKT",61,98.45,One year,No,6145.2
"8565-WUXZU",72,84.8,Two year,No,6141.65
"0248-PGHBZ",67,92.45,Two year,No,6140.85
"2673-CXQEU",56,110.5,One year,No,6139.5
"8100-PNJMH",68,88.85,Two year,No,6132.7
"8646-JCOMS",66,90.55,One year,No,6130.95
"7971-HLVXI",72,84.5,Two year,No,6130.85
"6437-UDQJM",72,84.1,Two year,No,6129.65
"6479-VDGRK",72,85.3,Two year,No,6129.2
"9058-HRZSV",65,94.4,Month-to-month,No,6126.15
"8200-LGKSR",71,83.2,Two year,No,6126.1
"4176-FXYBO",54,109.55,Month-to-month,No,6118.95
"2226-ICFDO",72,85.9,Two year,No,6110.75
"6728-VOIFY",63,96.0,One year,No,6109.75
"6198-PNNSZ",56,109.8,One year,No,6109.65
"7101-HRBLJ",72,83.7,Two year,No,6096.9
"8661-BOYNW",72,84.4,Two year,No,6096.45
"4723-BEGSG",72,86.65,Two year,No,6094.25
"6656-GULJQ",72,83.55,Two year,No,6093.3
"9225-BZLNZ",72,85.25,Two year,No,6083.1
"1728-CXQBE",64,94.25,Month-to-month,No,6081.4
"6173-GOLSU",67,94.65,Month-to-month,No,6079.0
"1830-GGFNM",65,94.55,Two year,No,6078.75
"1409-PHXTF",54,110.45,Two year,No,6077.75
"7975-JMZNT",66,91.7,Two year,No,6075.9
"0623-EJQEG",65,93.55,One year,No,6069.25
"5285-MVEHD",56,105.6,One year,No,6068.65
"3716-LRGXK",60,101.15,Two year,No,6067.4
"1543-LLLFT",61,98.3,One year,No,6066.55
"8125-QPFJD",72,84.9,Two year,No,6065.3
"8218-FFJDS",72,86.4,Two year,No,6058.95
"9644-KVCNC",66,92.15,One year,No,6056.9
"8707-RMEZH",69,87.3,One year,No,6055.55
"2904-GGUAZ",72,84.05,Two year,No,6052.25
"0206-TBWLC",54,114.65,One year,No,6049.5
"0310-SUCIN",71,84.8,One year,No,6046.1
"9435-JMLSX",71,86.1,Two year,No,6045.9
"4827-DPADN",72,83.3,Two year,No,6042.7
"9742-XOKTS",67,89.55,One year,No,6038.55
"5090-EMGTC",59,100.05,Two year,No,6034.85
"6815-ABQFQ",56,107.25,One year,No,6033.3
"5766-FTRTS",72,84.45,Two year,No,6033.1
"6997-UVGOX",71,85.45,Two year,No,6029.9
"0512-FLFDW",60,100.5,One year,No,6029.0
"2790-XUYMV",71,85.45,One year,No,6028.95
"9544-PYPSJ",62,96.1,Month-to-month,No,6019.35
"3096-WPXBT",61,100.7,One year,No,6018.65
"2277-DJJDL",60,99.0,Month-to-month,No,6017.9
"7544-ZVIKX",58,105.05,One year,No,6004.85
"9114-VEPUF",62,96.1,One year,No,6001.45
"4274-DRSQT",66,88.9,One year,No,6000.1
"5494-WOZRZ",71,82.0,Two year,No,5999.85
"3938-YFPXD",72,84.3,Two year,No,5997.1
"2987-BJXIK",70,84.7,Two year,No,5991.05
"2725-TTRIQ",72,84.2,Two year,No,5986.55
"4178-EGMON",70,88.0,Two year,No,5986.45
"8785-CJSHH",60,99.8,Month-to-month,No,5985.75
"2293-IJWPS",57,100.75,One year,No,5985.0
"9919-FZDED",72,84.1,Two year,No,5981.65
"5312-IRCFR",64,92.85,One year,No,5980.75
"4291-TPNFG",72,82.3,Two year,No,5980.55
"9530-GRMJG",70,84.1,Two year,No,5979.7
"0130-SXOUN",66,89.4,Month-to-month,No,5976.9
"7691-XVTZH",68,89.95,Two year,No,5974.3
"1095-WGNGG",61,101.05,Two year,No,5971.25
"3413-DHLPB",60,103.75,Month-to-month,No,5969.95
"1400-WIVLL",57,107.95,Two year,No,5969.85
"9705-IOVQQ",61,99.0,One year,No,5969.3
"4973-MGTON",71,84.4,Two year,No,5969.3
"6435-VWCCY",65,92.7,Two year,No,5968.4
"2977-CEBSX",66,90.05,Two year,No,5965.95
"3227-WLKLI",65,91.55,Two year,No,5963.95
"0595-ITUDF",64,91.8,Month-to-month,No,5960.5
"3544-FBCAS",72,83.6,Two year,No,5959.3
"0839-JTCUD",66,89.9,Two year,No,5958.85
"0016-QLJIS",65,90.45,Two year,No,5957.9
"5003-XZWWO",71,84.2,Two year,No,5956.85
"1061-PNTHC",56,109.6,Month-to-month,No,5953.0
"6695-AMZUF",70,86.45,Two year,No,5950.2
"2434-EEVDB",64,94.6,Two year,No,5948.7
"0487-RPVUM",61,99.4,Month-to-month,No,5943.65
"3070-BDOQC",60,99.65,Two year,No,5941.05
"5268-DSMNQ",62,97.95,One year,No,5936.55
"1074-AMIOH",53,108.25,Month-to-month,No,5935.1
"6732-VAILE",70,85.95,Two year,No,5931.75
"6908-VVYHM",65,90.65,Month-to-month,No,5931.0
"7973-DZRKH",66,90.95,Two year,No,5930.05
"4188-FRABG",57,103.05,Month-to-month,No,5925.75
"8146-QQKZH",71,81.85,Two year,No,5924.4
"9385-NXKDA",72,82.65,Two year,No,5919.35
"2126-GSEGL",70,84.8,Two year,No,5917.55
"8677-HDZEE",56,105.45,Month-to-month,No,5916.95
"5035-PGZXH",56,106.8,One year,No,5914.4
"2883-ILGWO",57,104.9,Month-to-month,No,5913.95
"6352-GIGGQ",67,88.8,One year,No,5903.15
"3108-PCCGG",72,84.45,Two year,No,5899.85
"3224-DFQNQ",66,89.0,One year,No,5898.6
"0383-CLDDA",69,85.35,Two year,No,5897.4
"7789-CRUVC",61,94.2,Month-to-month,No,5895.45
"5197-LQXXH",71,83.3,Two year,No,5894.5
"4010-YLMVT",56,106.6,Month-to-month,No,5893.95
"3262-EIDHV",72,84.7,Two year,No,5893.9
"3349-ANQNH",59,99.5,One year,No,5890.0
"1027-LKKQQ",72,80.45,Two year,No,5886.85
"2990-OGYTD",67,86.15,Two year,No,5883.85
"3638-VBZTA",68,86.5,Two year,No,5882.75
"9135-MGVPY",69,84.7,Two year,No,5878.9
"2530-FMFXO",56,103.2,Two year,No,5873.75
"1170-SASML",69,85.4,Month-to-month,No,5869.4
"0575-CUQOV",60,97.95,One year,No,5867.0
"6103-LIANB",59,99.5,Two year,No,5861.75
"3214-IYUUQ",61,93.7,One year,No,5860.7
"0197-PNKNK",69,84.45,One year,No,5848.6
"5578-NKCXI",58,99.25,One year,No,5846.65
"6266-QHOJZ",65,89.85,One year,No,5844.65
"4840-ORQXB",56,104.75,Month-to-month,No,5841.35
"3657-COGMW",52,108.1,Month-to-month,No,5839.3
"8008-ESFLK",53,110.5,One year,No,5835.5
"5702-KVQRD",71,82.55,Two year,No,5832.65
"1320-REHCS",52,110.75,Month-to-month,No,5832.0
"4782-OSFXZ",71,82.7,Two year,No,5831.2
"4525-VZCZG",54,105.85,One year,No,5826.65
"7820-ZYGNY",63,90.45,One year,No,5825.5
"0988-AADSA",72,80.85,Two year,No,5824.75
"9777-IQHWP",64,93.4,Two year,No,5822.3
"2386-OWURY",58,95.3,Month-to-month,No,5817.7
"1897-OKVMW",64,90.6,Two year,No,5817.45
"8405-IGQFX",63,90.05,One year,No,5817.0
"3071-MVJCD",72,82.3,Two year,No,5815.15
"4742-DRORA",60,95.4,One year,No,5812.0
"1150-FTQGN",60,94.15,One year,No,5811.8
"2251-PYLPB",72,79.55,Two year,No,5810.9
"7409-JURKQ",53,111.8,One year,No,5809.75
"7964-ZRKKG",67,88.4,One year,No,5798.3
"0899-WZRSD",56,105.35,Month-to-month,No,5794.45
"6242-SGYTS",62,94.95,One year,No,5791.85
"6655-LHBYW",50,114.35,One year,No,5791.1
"3865-ZYKAD",69,84.9,Month-to-month,No,5785.65
"2302-OUZXB",72,82.15,Two year,No,5784.3
"2675-DHUTR",58,98.9,Month-to-month,No,5780.7
"4884-TVUQF",57,101.3,Two year,No,5779.6
"3889-VWBID",68,82.85,Two year,No,5776.45
"4250-WAROZ",60,93.25,Month-to-month,No,5774.55
"4184-VODJZ",63,91.35,One year,No,5764.7
"9065-ZCPQX",72,78.85,Two year,No,5763.15
"1334-PDUKM",68,86.45,One year,No,5762.95
"2651-ZCBXV",54,108.0,Two year,No,5760.65
"9391-YZEJW",62,94.0,One year,No,5757.2
"0516-UXRMT",62,92.05,One year,No,5755.8
"2234-EOFPT",72,79.35,Two year,No,5753.25
"9114-DPSIA",72,81.0,Two year,No,5750.0
"6847-KJLTS",58,100.4,Month-to-month,No,5749.8
"8883-ANODQ",68,84.4,Two year,No,5746.75
"6766-HFKLA",56,103.2,Two year,No,5744.35
"3486-HOOGQ",70,79.7,Two year,No,5743.3
"1813-JYWTO",72,80.45,Two year,No,5737.6
"2868-LLSKM",68,83.65,One year,No,5733.4
"1346-PJWTK",61,94.15,Month-to-month,No,5731.85
"7639-OPLNG",70,79.25,Two year,No,5731.85
"9480-BQJEI",62,92.3,One year,No,5731.45
"1428-IEDPR",52,109.3,Two year,No,5731.4
"7564-GHCVB",72,79.05,Two year,No,5730.7
"2091-GPPIQ",72,78.95,Two year,No,5730.15
"9675-ICXCT",72,80.8,Two year,No,5728.55
"9823-EALYC",72,80.85,Two year,No,5727.45
"7898-PDWQE",71,80.4,Two year,No,5727.15
"2371-KFUOG",58,99.15,One year,No,5720.95
"3584-WKTTW",51,111.55,One year,No,5720.35
"4350-ZTLPI",53,108.95,One year,No,5718.2
"5816-JMLGY",70,80.4,Two year,No,5717.85
"7233-PAHHL",66,84.0,Two year,No,5714.25
"0436-TWFFZ",67,85.25,Two year,No,5714.2
"4900-MSOMT",72,80.2,Two year,No,5714.2
"7570-WELNY",68,84.7,Two year,No,5711.05
"7998-WNZEM",71,80.6,Two year,No,5708.2
"0356-OBMAC",56,99.9,Two year,No,5706.3
"1414-YADCW",70,84.6,Two year,No,5706.2
"9479-HYNYL",71,80.7,Two year,No,5705.05
"7245-JMTTQ",51,111.5,One year,No,5703.25
"5998-DZLYR",61,94.35,Two year,No,5703.0
"3301-VKTGC",68,85.5,One year,No,5696.6
"8226-BXGES",64,89.45,One year,No,5692.65
"3982-DQLUS",65,85.75,Month-to-month,No,5688.45
"5027-YOCXN",51,110.05,One year,No,5686.4
"4098-NAUKP",68,84.65,Month-to-month,No,5683.6
"0678-RLHVP",53,105.55,Two year,No,5682.25
"8336-TAVKX",72,78.45,Two year,No,5682.25
"8091-TTVAX",58,100.35,One year,No,5681.1
"9036-CSKBW",51,107.45,One year,No,5680.9
"3005-TYFRD",55,103.65,Month-to-month,No,5676.65
"4513-CXYIX",71,80.7,Two year,No,5676.0
"0898-XCGTF",61,96.5,One year,No,5673.7
"1427-VERSM",56,98.7,Month-to-month,No,5669.5
"1265-BCFEO",71,80.45,Two year,No,5662.25
"9488-FVZCC",72,79.5,Two year,No,5661.7
"0036-IHMOT",55,103.7,One year,No,5656.75
"9128-CPXKI",59,95.8,Two year,No,5655.45
"9278-VZKCD",52,109.1,Month-to-month,No,5647.95
"5680-LQOGP",68,82.45,Two year,No,5646.6
"6353-BRMMA",54,104.1,Month-to-month,No,5645.8
"7722-CVFXN",54,105.2,One year,No,5637.85
"8060-HIWJJ",64,86.55,Two year,No,5632.55
"4462-CYWMH",62,89.8,Month-to-month,No,5629.55
"4423-JWZJN",64,90.25,One year,No,5629.15
"0716-BQNDX",57,93.75,Two year,No,5625.55
"6627-CFOSN",59,99.45,Month-to-month,No,5623.7
"3692-JHONH",52,106.5,One year,No,5621.85
"5828-DWPIL",62,89.1,Month-to-month,No,5618.3
"6439-PKTRR",70,80.7,Two year,No,5617.95
"9933-QRGTX",60,97.2,Two year,No,5611.75
"8384-FZBJK",57,100.6,Month-to-month,No,5611.7
"5443-SCMKX",58,94.3,One year,No,5610.15
"2805-EDJPQ",56,99.75,One year,No,5608.4
"2378-YIZKA",68,85.0,Two year,No,5607.75
"7173-TETGO",72,78.5,Two year,No,5602.25
"8645-KOMJQ",69,81.95,Two year,No,5601.4
"9477-LGWQI",70,80.15,Two year,No,5600.15
"6736-DHUQI",67,84.8,One year,No,5598.3
"1573-LGXBA",57,97.55,One year,No,5598.0
"0060-FUALY",59,94.75,Month-to-month,No,5597.65
"1187-WILMM",63,89.4,Two year,No,5597.65
"5485-ITNPC",66,85.9,Two year,No,5595.3
"7901-TBKJX",56,101.05,Month-to-month,No,5594.0
"7560-QJAVJ",70,79.6,Two year,No,5589.45
"6952-OMNWB",68,80.35,Month-to-month,No,5589.3
"4833-QTJNO",67,83.85,Month-to-month,No,5588.8
"6794-HKIAJ",62,90.7,Month-to-month,No,5586.45
"7649-SIJJF",71,80.1,Two year,No,5585.4
"2208-UGTGR",56,98.6,Month-to-month,No,5581.05
"4194-WHFCB",59,96.65,Month-to-month,No,5580.8
"3567-PQTSO",53,105.25,One year,No,5576.3
"8722-PRFDV",71,77.55,Two year,No,5574.35
"0083-PIVIK",64,81.25,One year,No,5567.55
"8421-WZOOW",57,95.3,Month-to-month,No,5567.45
"2927-CVULT",53,104.05,Two year,No,5566.4
"8766-PAFNE",71,79.1,Two year,No,5564.85
"5887-IKKYO",58,94.35,Two year,No,5563.65
"2211-RMNHO",68,85.3,Two year,No,5560.0
"9110-HSGTV",69,82.45,Two year,No,5555.3
"5930-GBIWP",69,81.5,Two year,No,5553.25
"8231-BSWXX",71,79.05,One year,No,5552.5
"7879-CGSFV",55,100.9,One year,No,5552.05
"3429-IFLEM",71,77.35,Two year,No,5550.1
"5457-COLHT",69,80.65,Two year,No,5542.55
"0929-PECLO",63,89.6,Month-to-month,No,5538.8
"0455-ENTCR",66,85.25,Two year,No,5538.35
"5915-ANOEI",70,79.15,Two year,No,5536.5
"8961-QDZZJ",57,95.0,One year,No,5535.8
"8469-SNFFH",70,79.4,One year,No,5528.9
"0123-CRBRT",61,88.1,Two year,No,5526.75
"6283-GITPX",71,76.9,Two year,No,5522.7
"9140-CZQZZ",68,79.6,Two year,No,5515.8
"1091-SOZGA",56,99.8,One year,No,5515.45
"2924-KHUVI",56,100.55,One year,No,5514.95
"4001-TSBTV",58,91.55,Month-to-month,No,5511.65
"5736-YEJAX",69,79.45,Two year,No,5502.55
"7251-XFOIL",61,89.2,Month-to-month,No,5500.6
"1784-EZDKJ",51,106.8,One year,No,5498.8
"8205-VSLRB",70,77.3,Two year,No,5498.2
"8468-EHYJA",57,99.65,Month-to-month,No,5497.05
"6917-YACBP",59,89.75,Month-to-month,No,5496.9
"3374-TTZTK",52,106.3,Two year,No,5487.0
"9795-NREXC",64,85.0,Two year,No,5484.4
"2931-VUVJN",59,94.05,One year,No,5483.9
"5732-IKGQH",52,104.45,One year,No,5481.25
"4751-ERMAN",72,75.4,Two year,No,5480.25
"5334-JLAXU",60,94.1,Month-to-month,No,5475.9
"7629-WFGLW",56,95.65,One year,No,5471.75
"2972-YDYUW",57,94.7,One year,No,5468.95
"9926-PJHDQ",72,76.8,Two year,No,5468.45
"6869-FGJJC",68,79.6,One year,No,5461.45
"6248-TKCQV",70,80.6,Two year,No,5460.2
"6916-HIJSE",65,84.85,Two year,No,5459.2
"2480-EJWYP",58,97.8,One year,No,5458.8
"1215-FIGMP",60,89.9,Month-to-month,No,5450.7
"2696-ECXKC",55,100.9,One year,No,5448.6
"1492-KGETH",70,78.35,One year,No,5445.95
"8099-MZPUJ",48,111.8,Two year,No,5443.65
"7508-DQAKK",64,86.4,Two year,No,5442.05
"2267-WTPYD",57,94.0,Month-to-month,No,5438.95
"9481-WHGWY",70,75.35,Two year,No,5437.75
"1360-JYXKQ",54,99.1,One year,No,5437.1
"6556-DBKZF",71,76.05,Two year,No,5436.45
"0459-SPZHJ",63,83.5,Two year,No,5435.0
"5827-MWCZK",56,96.95,Month-to-month,No,5432.2
"2144-BFDSO",50,108.75,Month-to-month,No,5431.9
"7550-WIQVA",50,108.25,One year,No,5431.4
"0562-FGDCR",72,74.55,Two year,No,5430.65
"3571-DPYUH",58,94.7,One year,No,5430.35
"0320-DWVTU",53,99.5,Two year,No,5424.25
"6670-MFRPK",69,79.2,Two year,No,5420.65
"1832-PEUTS",62,89.1,Two year,No,5411.65
"5671-RQRLP",70,75.65,Two year,No,5411.4
"3162-KKZXO",55,100.15,One year,No,5409.75
"0237-YFUTL",50,109.65,Month-to-month,No,5405.8
"2235-EZAIK",72,79.2,Two year,No,5401.9
"0379-DJQHR",67,81.35,Two year,No,5398.6
"5329-KRDTM",72,77.35,Two year,No,5396.25
"2882-WDTBA",69,75.75,Two year,No,5388.15
"6300-BWMJX",59,93.35,Month-to-month,No,5386.5
"0014-BMAQU",63,84.65,Two year,No,5377.8
"2806-MLNTI",52,105.1,One year,No,5376.4
"9541-ZPSEA",68,80.35,Two year,No,5375.15
"4062-HBMOS",52,103.05,Month-to-month,No,5364.8
"0336-PIKEI",72,74.4,Two year,No,5360.75
"5781-RFZRP",71,73.5,Two year,No,5357.75
"1658-XUHBX",59,88.75,Month-to-month,No,5348.65
"8152-UOBNY",50,106.8,One year,No,5347.95
"1676-MQAOA",72,75.1,Two year,No,5336.35
"1032-MAELW",68,78.45,One year,No,5333.35
"2200-DSAAL",68,80.65,Two year,No,5330.2
"2055-BFOCC",63,84.0,One year,No,5329.55
"5327-XOKKY",72,73.45,Two year,No,5329.0
"0744-GKNGE",64,86.8,Month-to-month,No,5327.25
"2040-LDIWQ",65,84.2,Two year,No,5324.5
"3654-ARMGP",61,88.65,Two year,No,5321.25
"9746-MDMBK",47,113.45,One year,No,5317.8
"4654-ULTTN",70,74.8,Two year,No,5315.8
"7130-YXBRO",48,111.45,Month-to-month,No,5315.1
"9770-KXGQU",53,98.6,One year,No,5311.85
"4006-HKYHO",63,86.7,Two year,No,5309.5
"2863-IMQDR",61,89.65,Two year,No,5308.7
"1930-WNXSB",58,92.85,Month-to-month,No,5305.05
"5811-IWXYM",52,101.25,One year,No,5301.1
"0931-MHTEM",54,100.05,One year,No,5299.65
"5331-RGMTT",54,99.05,Month-to-month,No,5295.7
"0924-BJCRC",60,89.45,Month-to-month,No,5294.6
"0961-ZWLVI",49,109.2,One year,No,5290.45
"6586-MYGKD",70,76.95,Two year,No,5289.8
"2636-SJDOU",64,84.3,One year,No,5289.05
"3807-BPOMJ",55,94.75,One year,No,5276.1
"6284-KMNUF",56,98.0,One year,No,5270.6
"6953-PBDIN",70,72.95,Two year,No,5265.55
"4676-MQUEA",50,101.9,One year,No,5265.5
"6384-VMJHP",72,73.0,Two year,No,5265.2
"7711-YIJWC",61,84.9,One year,No,5264.5
"1004-NOZNR",56,94.8,One year,No,5264.3
"6870-ZWMNX",70,76.1,Two year,No,5264.25
"8268-YDIXR",56,93.15,One year,No,5253.95
"3733-UOCWF",61,85.55,One year,No,5251.75
"3253-HKOKL",52,100.3,One year,No,5244.45
"6121-TNHBO",63,83.0,One year,No,5243.05
"8468-FZTOE",72,74.35,Two year,No,5237.4
"4816-OKWNX",50,103.4,One year,No,5236.4
"5321-NTRKC",66,79.85,Two year,No,5234.95
"8932-CZHRQ",68,76.75,One year,No,5233.25
"5802-ADBRC",50,104.4,One year,No,5232.9
"8033-VCZGH",50,103.95,One year,No,5231.3
"3428-MMGUB",60,89.55,Two year,No,5231.2
"5414-OFQCB",57,90.45,Two year,No,5229.8
"8311-UEUAB",67,75.5,Two year,No,5229.45
"6253-GNHWH",71,71.1,Two year,No,5224.95
"5297-MDOIR",63,81.15,One year,No,5224.5
"2786-GCDPI",50,104.95,Month-to-month,No,5222.35
"3487-EARAT",70,74.1,One year,No,5222.3
"4007-NHVHI",56,96.85,Month-to-month,No,5219.65
"9073-ZZIAY",62,86.1,Two year,No,5215.25
"9227-YBAXE",65,82.5,Two year,No,5215.1
"0707-HOVVN",70,75.5,Two year,No,5212.65
"5195-KPUNQ",53,96.75,One year,No,5206.55
"5447-WZAFP",53,100.3,One year,No,5200.8
"5198-EFNBM",57,90.65,One year,No,5199.8
"8414-OOEEL",66,79.5,Two year,No,5196.1
"9348-ROUAI",59,90.3,Two year,No,5194.05
"8390-FESFV",62,84.5,Two year,No,5193.2
"5671-UUNXD",50,100.65,One year,No,5189.75
"1498-NHTLT",59,86.75,Two year,No,5186.0
"3166-PNEOF",61,86.45,Two year,No,5175.3
"5855-EIBDE",49,106.65,Two year,No,5174.35
"1169-SAOCL",49,106.65,One year,No,5168.1
"8133-ANHHJ",49,103.0,One year,No,5166.2
"3913-FCUUW",72,70.45,Two year,No,5165.7
"7516-GMHUV",50,105.05,Two year,No,5163.3
"4227-OJHAL",68,73.0,One year,No,5163.0
"5676-CFLYY",71,73.35,Two year,No,5154.5
"2931-XIQBR",50,103.05,One year,No,5153.5
"6691-CCIHA",62,84.95,Two year,No,5150.55
"7471-MQPOS",71,72.9,One year,No,5139.65
"4983-CLMLV",52,102.7,Month-to-month,No,5138.1
"2250-IVBWA",64,81.05,Month-to-month,No,5135.35
"3384-CTMSF",47,104.1,Month-to-month,No,5135.15
"6035-RIIOM",54,97.2,Two year,No,5129.45
"1265-ZFOSD",64,81.3,Two year,No,5129.3
"2205-LPVGL",58,89.85,One year,No,5125.75
"9659-QEQSY",45,115.65,Month-to-month,No,5125.5
"1732-FEKLD",54,94.75,One year,No,5121.75
"1020-JPQOW",56,90.55,Month-to-month,No,5116.6
"0270-THENM",72,69.85,Two year,No,5102.35
"7449-HVPIV",55,90.4,Month-to-month,No,5099.15
"2279-AXJJK",52,95.65,Month-to-month,No,5088.4
"5118-MUEYH",48,105.1,Month-to-month,No,5083.55
"7271-AJDTL",55,94.45,Month-to-month,No,5073.1
"4293-ETKAP",65,79.4,Two year,No,5071.9
"5628-RKIFK",49,101.55,Month-to-month,No,5070.4
"8552-OBVRU",48,104.5,Month-to-month,No,5068.05
"6583-SZVGP",48,108.1,Two year,No,5067.45
"6838-YAUVY",54,95.1,Two year,No,5064.85
"9251-WNSOD",67,75.1,One year,No,5064.45
"0956-ACVZC",54,94.1,One year,No,5060.9
"9943-VSZUV",67,75.7,Month-to-month,No,5060.85
"7103-IPXPJ",50,99.4,One year,No,5059.75
"4918-FYJNT",55,90.45,Month-to-month,No,5044.8
"5294-IMHHT",53,97.75,One year,No,5043.2
"0440-UEDAI",53,94.45,One year,No,5042.75
"1088-CNNKB",63,80.0,One year,No,5040.2
"4366-CTOUZ",50,100.2,Two year,No,5038.45
"5649-RXQTV",51,99.0,Month-to-month,No,5038.15
"9391-LMANN",53,95.95,One year,No,5036.9
"4737-HOBAX",63,79.8,Two year,No,5034.05
"1950-KSVVJ",45,113.3,One year,No,5032.25
"6480-YAGIY",45,112.2,One year,No,5031.85
"7524-VRLPL",69,74.1,Two year,No,5031.0
"0621-HJWXJ",63,81.55,Month-to-month,No,5029.05
"2824-DXNKN",72,71.45,Two year,No,5025.85
"4070-OKWVH",52,94.6,Month-to-month,No,5025.8
"9732-EQMWY",49,99.4,Month-to-month,No,5025.0
"3442-ZHHCC",68,76.9,One year,No,5023.0
"8348-JLBUG",64,80.3,One year,No,5017.7
"4737-AQCPU",72,72.1,Two year,No,5016.65
"2858-EIMXH",53,95.85,One year,No,5016.25
"3569-VLDHH",66,75.1,One year,No,5013.0
"7164-BPTUT",57,89.55,Two year,No,5012.35
"9470-YFUYI",71,71.0,One year,No,5012.1
"0973-KYVNF",72,70.65,Two year,No,5011.15
"4531-AUZNK",51,95.15,One year,No,5000.05
"6891-JPYFF",48,105.25,Month-to-month,No,4997.5
"6741-QRLUP",63,80.3,Two year,No,4995.35
"4472-VESGY",52,98.15,Month-to-month,No,4993.4
"9359-UGBTK",67,72.35,One year,No,4991.5
"6418-PIQSP",62,81.0,Two year,No,4985.9
"6901-GOGZG",60,84.95,Two year,No,4984.85
"1599-MMYRQ",62,81.45,One year,No,4983.05
"8760-ZRHKE",71,69.2,One year,No,4982.5
"2363-BJLSL",62,80.4,Month-to-month,No,4981.15
"1545-ACTAS",48,99.7,One year,No,4977.2
"5473-KHBPS",52,95.7,One year,No,4976.15
"6013-BHCAW",61,81.0,Two year,No,4976.15
"5846-NEQVZ",71,70.85,Two year,No,4973.4
"7576-JMYWV",46,110.2,Month-to-month,No,4972.1
"4355-CVPVS",56,88.9,One year,No,4968.0
"7997-EASSD",63,81.2,One year,No,4965.1
"7401-JIXNM",54,91.3,Two year,No,4965.0
"1216-BGTSP",45,108.45,Month-to-month,No,4964.7
"0058-EVZWM",55,89.8,Month-to-month,No,4959.6
"2957-JIRMN",62,84.45,One year,No,4959.15
"2256-YLYLP",68,72.95,Two year,No,4953.25
"1935-IMVBB",56,89.7,Month-to-month,No,4952.95
"7346-MEDWM",59,83.25,Month-to-month,No,4949.1
"0422-UXFAP",51,98.85,One year,No,4947.55
"5394-MEITZ",60,80.6,Two year,No,4946.7
"2038-LLMLM",48,103.85,Month-to-month,No,4946.05
"4685-ERGHK",57,86.9,One year,No,4939.25
"6754-LZUKA",61,80.9,Two year,No,4932.5
"8058-DMYRU",54,90.05,Month-to-month,No,4931.8
"2649-HWLYB",65,76.15,Two year,No,4929.55
"7529-ZDFXI",57,89.85,Month-to-month,No,4925.35
"0880-FVFWF",56,86.4,Month-to-month,No,4922.4
"8189-HBVRW",53,90.8,Month-to-month,No,4921.2
"2284-VFLKH",49,99.25,One year,No,4920.8
"6988-CJEYV",49,98.7,Month-to-month,No,4920.55
"6115-ZTBFQ",72,65.5,Two year,No,4919.7
"6559-RAKOZ",49,97.95,One year,No,4917.9
"5278-PNYOX",49,100.65,Two year,No,4917.75
"9691-HKOVS",55,90.15,One year,No,4916.95
"5641-DMBFJ",58,84.3,Two year,No,4916.4
"2587-EKXTS",44,111.5,Month-to-month,No,4915.15
"2267-FPIMA",50,94.4,Month-to-month,No,4914.9
"9107-UKCKY",61,79.8,One year,No,4914.8
"2077-DDHJK",68,70.9,Two year,No,4911.35
"1810-BOHSY",51,96.4,One year,No,4911.05
"0229-LFJAF",72,69.65,Two year,No,4908.25
"7921-LMDFQ",51,94.0,One year,No,4905.75
